Facility Name,"1/1/2020
 Adult Dogs
 In Shelter","1/1/2020
 Adult Dogs
 In Foster Care","2020
 Adult Dogs
 Stray","2020
 Adult Dogs
 Owner Relinquished","2020
 Adult Dogs Transfer from another Colorado Organization","2020
 Adult Dogs
 Transfer from Out of State","2020
 Adult Dogs
 Other","2020
 Adult Dogs
 Adoption","2020
 Adult Dogs
 Returned to Owner (RTO)","2020
 Adult Dogs
 Transfer to another Colorado Organization","2020
 Adult Dogs
 Transfer to Out of State","2020
 Adult Dogs
 Other","2020
 Adult Dogs
 Deaths","2020
 Adult Dogs
 Euthanasia","2020
 Adult Dogs
 Missing/Stolen","12/31/2020
 Adult Dogs
 In Shelter","12/31/2020
 Adult Dogs
 In Foster Care","1/1/2020
 Juvenile Dogs
 In Shelter","1/1/2020
 Juvenile Dogs
 In Foster Care","2020
 Juvenile Dogs
 Stray","2020
 Juvenile Dogs
 Owner Relinquished","2020
 Juvenile Dogs
 Transfer from another Colorado Organization","2020
 Juvenile Dogs
 Transfer from Out of State","2020
 Juvenile Dogs
 Other","2020
 Juvenile Dogs
 Adoption","2020
 Juvenile Dogs
 Returned to Owner (RTO)","2020
 Juvenile Dogs
 Transfer to another Colorado Organization","2020
 Juvenile Dogs
 Transfer to Out of State","2020
 Juvenile Dogs
 Other","2020
 Juvenile Dogs
 Deaths","2020
 Juvenile Dogs
 Euthanasia","2020
 Juvenile Dogs
 Missing/Stolen","12/31/2020
 Juvenile Dogs
 In Shelter","12/31/2020
 Juvenile Dogs
 In Foster Care","1/1/2020
 Adult Cats
 In Shelter","1/1/2020
 Adult Cats
 In Foster Care","2020
 Adult Cats
 Stray","2020
 Adult Cats
 Owner Relinquished","2020
 Adult Cats
 Transfer from another Colorado Organization","2020
 Adult Cats
 Transfer from Out of State","2020
 Adult Cats
 Other","2020
 Adult Cats
 Adoption","2020
 Adult Cats
 Returned to Owner (RTO)","2020
 Adult Cats
 Transfer to another Colorado Organization","2020
 Adult Cats
 Transfer to Out of State","2020
 Adult Cats
 Other","2020
 Adult Cats
 Deaths","2020
 Adult Cats
 Euthanasia","2020
 Adult Cats
 Missing/Stolen","12/31/2020
 Adult Cats
 In Shelter","12/31/2020
 Adult Cats
 In Foster Care","1/1/2020
 Juvenile Cats
 In Shelter","1/1/2020
 Juvenile Cats
 In Foster Care","2020
 Juvenile Cats
 Stray","2020
 Juvenile Cats
 Owner Relinquished","2020
 Juvenile Cats
 Transfer from another Colorado Organization","2020
 Juvenile Cats
 Transfer from Out of State","2020
 Juvenile Cats
 Other","2020
 Juvenile Cats
 Adoption","2020
 Juvenile Cats
 Returned to Owner (RTO)","2020
 Juvenile Cats
 Transfer to another Colorado Organization","2020
 Juvenile Cats
 Transfer to Out of State","2020
 Juvenile Cats
 Other","2020
 Juvenile Cats
 Deaths","2020
 Juvenile Cats
 Euthanasia","2020
 Juvenile Cats
 Missing/Stolen","12/31/2020
 Juvenile Cats
 In Shelter","12/31/2020
 Juvenile Cats
 In Foster Care","1/1/2020
 Birds
 In Shelter","1/1/2020
 Birds
 In Foster Care","2020
 Birds
 Stray","2020
 Birds
 Owner Relinquished","2020
 Birds
 Transfer from another Colorado Organization","2020
 Birds
 Transfer from Out of State","2020
 Birds
 Other","2020
 Birds
 Adoption","2020
 Birds
 Returned to Owner (RTO)","2020
 Birds
 Transfer to another Colorado Organization","2020
 Birds
 Transfer to Out of State","2020
 Birds
 Other","2020
 Birds
 Deaths","2020
 Birds
 Euthanasia","2020
 Birds
 Missing/Stolen","12/31/2020
 Birds
 In Shelter","12/31/2020
 Birds
 In Foster Care","1/1/2020
 Small Mammals
 In Shelter","1/1/2020
 Small Mammals
 In Foster Care","2020
 Small Mammals
 Stray","2020
 Small Mammals
 Owner Relinquished","2020
 Small Mammals
 Transfer from another Colorado Organization","2020
 Small Mammals
 Transfer from Out of State","2020
 Small Mammals
 Other","2020
 Small Mammals
 Adoption","2020
 Small Mammals
 Returned to Owner (RTO)","2020
 Small Mammals
 Transfer to another Colorado Organization","2020
 Small Mammals
 Transfer to Out of State","2020
 Small Mammals
 Other","2020
 Small Mammals
 Deaths","2020
 Small Mammals
 Euthanasia","2020
 Small Mammals
 Missing/Stolen","12/31/2020
 Small Mammals
 In Shelter","12/31/2020
 Small Mammals
 In Foster Care","1/1/2020
 Reptiles & Amphibians
 In Shelter","1/1/2020
 Reptiles & Amphibians
 In Foster Care","2020
 Reptiles & Amphibians
 Stray","2020
 Reptiles & Amphibians
 Owner Relinquished","2020
 Reptiles & Amphibians
 Transfer from another Colorado Organization","2020
 Reptiles & Amphibians
 Transfer from Out of State","2020
 Reptiles & Amphibians
 Other","2020
 Reptiles & Amphibians
 Adoption","2020
 Reptiles & Amphibians
 Returned to Owner (RTO)","2020
 Reptiles & Amphibians
 Transfer to another Colorado Organization","2020
 Reptiles & Amphibians
 Transfer to Out of State","2020
 Reptiles & Amphibians
 Other","2020
 Reptiles & Amphibians
 Deaths","2020
 Reptiles & Amphibians
 Euthanasia","2020
 Reptiles & Amphibians
 Missing/Stolen","12/31/2020
 Reptiles & Amphibians
 In Shelter","12/31/2020
 Reptiles & Amphibians
 In Foster Care","1/1/2020
 Rabbits
 In Shelter","1/1/2020
 Rabbits
 In Foster Care","2020
 Rabbits
 Stray","2020
 Rabbits
 Owner Relinquished","2020
 Rabbits
 Transfer from another Colorado Organization","2020
 Rabbits
 Transfer from Out of State","2020
 Rabbits
 Other","2020
 Rabbits
 Adoption","2020
 Rabbits
 Returned to Owner (RTO)","2020
 Rabbits
 Transfer to another Colorado Organization","2020
 Rabbits
 Transfer to Out of State","2020
 Rabbits
 Other","2020
 Rabbits
 Deaths","2020
 Rabbits
 Euthanasia","2020
 Rabbits
 Missing/Stolen","12/31/2020
 Rabbits
 In Shelter","12/31/2020
 Rabbits
 In Foster Care","1/1/2020
 Other
 In Shelter","1/1/2020
 Other
 In Foster Care","2020
 Other
 Stray","2020
 Other
 Owner Relinquished","2020
 Other
 Transfer from another Colorado Organization","2020
 Other
 Transfer from Out of State","2020
 Other
 Other","2020
 Other
 Adoption","2020
 Other
 Returned to Owner (RTO)","2020
 Other
 Transfer to another Colorado Organization","2020
 Other
 Transfer to Out of State","2020
 Other
 Other","2020
 Other
 Deaths","2020
 Other
 Euthanasia","2020
 Other
 Missing/Stolen","12/31/2020
 Other
 In Shelter","12/31/2020
 Other
 In Foster Care"
All Paws Matter,4,5,0,4,11,137,0,128,0,11,3,0,0,6,0,8,5,0,4,0,0,5,101,0,103,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Points West German Shorthaired Pointer Rescue,0,13,0,27,5,35,3,57,0,0,0,0,0,0,1,0,25,0,1,0,8,0,14,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost Home Adoptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2,110,32,0,0,31,135,0,0,0,31,0,7,0,80,0,7,2,270,19,0,0,0,282,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angels with Paws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,62,52,12,10,0,145,1,1,0,0,0,4,0,20,1,15,7,93,18,11,6,16,147,0,0,0,0,8,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Attraction LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Friends Alliance,12,14,0,18,46,544,116,700,0,1,0,0,0,5,0,19,25,0,11,0,13,10,348,17,380,0,0,0,0,3,0,0,0,16,35,30,44,195,75,269,161,712,17,1,0,0,2,17,0,30,30,19,88,47,508,116,1155,41,1810,4,10,0,0,24,22,0,18,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,10,0,0,0,2,0,1,0,2,0,2,0,0,42,0,0,0,36,0,0,0,2,4,0,0,2,0,3,0,0,42,0,0,0,38,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,12,0,0,0,1,0,0,0,1,0
Animal Rescue of the Rockies,0,15,6,4,15,266,0,300,0,0,0,0,0,0,0,0,6,0,4,1,0,2,90,1,93,0,0,0,0,0,0,0,0,5,0,118,180,6,111,487,0,885,0,0,2,0,5,0,0,0,10,0,45,418,0,262,565,0,1226,0,0,0,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Rescue of the Rockies Cat Casita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Rescue of the Rockies Cat Cottage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,15,0,17,0,0,0,0,0,0,0,8,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Welfare & Protection Society,31,0,18,99,87,0,31,211,8,17,0,0,0,1,0,25,4,2,0,2,11,14,0,3,26,0,3,0,0,0,1,0,1,1,16,0,2,44,35,0,10,97,0,5,0,0,0,1,0,4,0,18,0,8,61,6,0,8,94,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annies Orphans,67,0,4,4,1,8,0,24,0,0,0,0,9,0,0,51,0,1,0,4,4,0,26,8,35,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ark-Valley Humane Society - Main Shelter,8,0,152,39,29,0,5,82,148,0,0,0,0,1,0,0,2,0,0,10,16,2,0,0,17,3,0,0,7,1,0,0,0,0,8,0,32,52,13,0,0,90,10,0,0,0,2,1,1,0,1,0,0,22,16,13,0,0,48,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
